110.599	210.598	1.5708	0	1	0	
110.799	210.798	1.5708	0	1	0	
110.999	210.998	1.5708	0	1	0	
111.199	211.198	1.5708	0	1	0	
111.399	211.398	1.5708	0	1	0	
111.599	211.598	1.5708	0	1	0	
111.799	211.798	1.5708	0	1	0	
111.999	211.998	1.5708	0	1	0	
112.199	212.198	1.5708	0	1	0	
112.399	212.398	1.5708	0	1	0	
112.599	212.598	1.5708	0	1	0	
112.799	212.798	1.5708	0	1	0	
112.999	212.998	1.5708	0	1	0	
113.199	213.198	1.5708	0	1	0	
113.399	213.398	1.5708	0	1	0	
113.599	213.598	1.5708	0	1	0	
113.799	213.798	1.5708	0	1	0	
113.999	213.998	1.5708	0	1	0	
114.199	214.198	1.5708	0	1	0	
114.399	214.398	1.5708	0	1	0	
114.599	214.598	1.5708	0	1	0	
114.799	214.798	1.5708	0	1	0	
114.999	214.998	1.5708	0	1	0	
115.199	215.198	1.5708	0	1	0	
115.399	215.398	1.5708	0	1	0	
115.599	215.598	1.5708	0	1	0	
115.799	215.798	1.5708	0	1	0	
115.999	215.998	1.5708	0	1	0	
116.199	216.198	1.5708	0	1	0	
116.399	216.398	1.5708	0	1	0	
116.599	216.598	1.5708	0	1	0	
116.799	216.798	1.5708	0	1	0	
116.999	216.998	1.5708	0	1	0	
117.199	217.198	1.5708	0	1	0	
117.399	217.398	1.5708	0	1	0	
117.599	217.598	1.5708	0	1	0	
117.799	217.798	1.5708	0	1	0	
117.999	217.998	1.5708	0	1	0	
118.199	218.198	1.5708	0	1	0	
118.399	218.398	1.5708	0	1	0	
118.599	218.598	1.5708	0	1	0	
118.799	218.798	1.5708	0	1	0	
118.999	218.998	1.5708	0	1	0	
119.199	219.198	1.5708	0	1	0	
119.399	219.398	1.5708	0	1	0	
119.599	219.598	1.5708	0	1	0	
119.799	219.798	1.5708	0	1	0	
119.999	219.998	1.5708	0	1	0	
120.199	220.198	1.5708	0	1	0	
120.399	220.398	1.5708	0	1	0	
120.599	220.598	1.5708	0	1	0	
120.799	220.798	1.5708	0	1	0	
120.999	220.998	1.5708	0	1	0	
121.199	221.198	1.5708	0	1	0	
121.399	221.398	1.5708	0	1	0	
121.599	221.598	1.5708	0	1	0	
121.799	221.798	1.5708	0	1	0	
121.999	221.998	1.5708	0	1	0	
122.199	222.198	1.5708	0	1	0	
122.399	222.398	1.5708	0	1	0	
122.599	222.598	1.5708	0	1	0	
122.799	222.798	1.5708	0	1	0	
122.999	222.998	1.5708	0	1	0	
123.199	223.198	1.5708	0	1	0	
123.399	223.398	1.5708	0	1	0	
123.599	223.598	1.5708	0	1	0	
123.799	223.798	1.5708	0	1	0	
123.999	223.998	1.5708	0	1	0	
124.199	224.198	1.5708	0	1	0	
124.399	224.398	1.5708	0	1	0	
124.599	224.598	1.5708	0	1	0	
124.799	224.798	1.5708	0	1	0	
124.999	224.998	1.5708	0	1	0	
125.199	225.198	1.5708	0	1	0	
125.399	225.398	1.5708	0	1	0	
125.599	225.598	1.5708	0	1	0	
125.799	225.798	1.5708	0	1	0	
125.999	225.998	1.5708	0	1	0	
126.199	226.198	1.5708	0	1	0	
126.399	226.398	1.5708	0	1	0	
126.599	226.598	1.5708	0	1	0	
126.799	226.798	1.5708	0	1	0	
126.999	226.998	1.5708	0	1	0	
127.199	227.198	1.5708	0	1	0	
127.399	227.398	1.5708	0	1	0	
127.599	227.598	1.5708	0	1	0	
127.799	227.798	1.5708	0	1	0	
127.999	227.998	1.5708	0	1	0	
128.199	228.198	1.5708	0	1	0	
128.399	228.398	1.5708	0	1	0	
128.599	228.598	1.5708	0	1	0	
128.799	228.798	1.5708	0	1	0	
128.999	228.998	1.5708	0	1	0	
129.199	229.198	1.5708	0	1	0	
129.399	229.398	1.5708	0	1	0	
129.599	229.598	1.5708	0	1	0	
129.799	229.798	1.5708	0	1	0	
129.999	229.998	1.5708	0	1	0	
130.199	230.198	1.5708	0	1	0	
130.399	230.398	1.5708	0	1	0	
130.599	230.598	1.5708	0	1	0	
130.799	230.798	1.5708	0	1	0	
130.999	230.998	1.5708	0	1	0	
131.199	231.198	1.5708	0	1	0	
131.399	231.398	1.5708	0	1	0	
131.599	231.598	1.5708	0	1	0	
131.799	231.798	1.5708	0	1	0	
131.999	231.998	1.5708	0	1	0	
132.199	232.198	1.5708	0	1	0	
132.399	232.398	1.5708	0	1	0	
132.599	232.598	1.5708	0	1	0	
132.799	232.798	1.5708	0	1	0	
132.999	232.998	1.5708	0	1	0	
133.199	233.198	1.5708	0	1	0	
133.399	233.398	1.5708	0	1	0	
133.599	233.598	1.5708	0	1	0	
133.799	233.798	1.5708	0	1	0	
133.999	233.998	1.5708	0	1	0	
134.199	234.198	1.5708	0	1	0	
134.399	234.398	1.5708	0	1	0	
134.599	234.598	1.5708	0	1	0	
134.799	234.798	1.5708	0	1	0	
134.999	234.998	1.5708	0	1	0	
